Year,Prop
1104,0.536
1104,0.5361
1104,0.5362
1104,0.5363
1104,0.5364
1104,0.5365
1104,0.5366
1104,0.5367
1104,0.5368
1104,0.5369
1104,0.537
1105,0.5371
1105,0.5372
1105,0.5373
1105,0.5374
1105,0.5375
1105,0.5376
1105,0.5377
1105,0.5378
1105,0.5379
1105,0.538
1105,0.5381
1105,0.5382
1105,0.5383
1105,0.5384
1105,0.5385
1105,0.5386
1105,0.5387
1105,0.5388
1105,0.5389
1105,0.539
1105,0.5391
1105,0.5392
1105,0.5393
1105,0.5394
1105,0.5395
1105,0.5396
1105,0.5397
1105,0.5398
1105,0.5399
1105,0.54
1105,0.5401
1105,0.5402
1105,0.5403
1105,0.5404
1105,0.5405
1105,0.5406
1105,0.5407
1105,0.5408
1105,0.5409
1105,0.541
1105,0.5411
1105,0.5412
1105,0.5413
1105,0.5414
1105,0.5415
1105,0.5416
1105,0.5417
1105,0.5418
1105,0.5419
1105,0.542
1105,0.5421
1105,0.5422
1105,0.5423
1105,0.5424
1105,0.5425
1105,0.5426
1105,0.5427
1105,0.5428
1105,0.5429
1105,0.543
1105,0.5431
1105,0.5432
1105,0.5433
1105,0.5434
1105,0.5435
1105,0.5436
1105,0.5437
1105,0.5438
1105,0.5439
1105,0.544
1105,0.5441
1105,0.5442
1105,0.5443
1105,0.5444
1105,0.5445
1106,0.5446
1106,0.5447
1106,0.5448
1106,0.5449
1106,0.545
1106,0.5451
1106,0.5452
1106,0.5453
1106,0.5454
1106,0.5455
1106,0.5456
1106,0.5457
1106,0.5458
1106,0.5459
1106,0.546
1106,0.5461
1106,0.5462
1106,0.5463
1106,0.5464
1106,0.5465
1106,0.5466
1106,0.5467
1106,0.5468
1106,0.5469
1106,0.547
1106,0.5471
1106,0.5472
1106,0.5473
1106,0.5474
1106,0.5475
1106,0.5476
1106,0.5477
1106,0.5478
1106,0.5479
1106,0.548
1106,0.5481
1106,0.5482
1106,0.5483
1106,0.5484
1106,0.5485
1106,0.5486
1106,0.5487
1106,0.5488
1106,0.5489
1106,0.549
1106,0.5491
1106,0.5492
1106,0.5493
1106,0.5494
1106,0.5495
1106,0.5496
1106,0.5497
1106,0.5498
1106,0.5499
1106,0.55
1106,0.5501
1106,0.5502
1106,0.5503
1106,0.5504
1106,0.5505
1106,0.5506
1106,0.5507
1106,0.5508
1106,0.5509
1106,0.551
1106,0.5511
1106,0.5512
1107,0.5513
1107,0.5514
1107,0.5515
1107,0.5516
1107,0.5517
1107,0.5518
1107,0.5519
1107,0.552
1107,0.5521
1107,0.5522
1107,0.5523
1107,0.5524
1107,0.5525
1107,0.5526
1107,0.5527
1107,0.5528
1107,0.5529
1107,0.553
1107,0.5531
1107,0.5532
1107,0.5533
1107,0.5534
1107,0.5535
1107,0.5536
1107,0.5537
1107,0.5538
1107,0.5539
1107,0.554
1107,0.5541
1107,0.5542
1107,0.5543
1107,0.5544
1107,0.5545
1107,0.5546
1107,0.5547
1107,0.5548
1107,0.5549
1107,0.555
1107,0.5551
1107,0.5552
1107,0.5553
1107,0.5554
1107,0.5555
1107,0.5556
1107,0.5557
1107,0.5558
1107,0.5559
1107,0.556
1107,0.5561
1107,0.5562
1107,0.5563
1107,0.5564
1107,0.5565
1107,0.5566
1107,0.5567
1107,0.5568
1107,0.5569
1107,0.557
1107,0.5571
1107,0.5572
1107,0.5573
1107,0.5574
1107,0.5575
1107,0.5576
1107,0.5577
1107,0.5578
1107,0.5579
1107,0.558
1107,0.5581
1108,0.5582
1108,0.5583
1108,0.5584
1108,0.5585
1108,0.5586
1108,0.5587
1108,0.5588
1108,0.5589
1108,0.559
1108,0.5591
1108,0.5592
1108,0.5593
1108,0.5594
1108,0.5595
1108,0.5596
1108,0.5597
1108,0.5598
1108,0.5599
1108,0.56
1108,0.5601
1108,0.5602
1108,0.5603
1108,0.5604
1108,0.5605
1108,0.5606
1108,0.5607
1108,0.5608
1108,0.5609
1108,0.561
1108,0.5611
1108,0.5612
1108,0.5613
1108,0.5614
1108,0.5615
1108,0.5616
1108,0.5617
1108,0.5618
1108,0.5619
1108,0.562
1108,0.5621
1108,0.5622
1108,0.5623
1108,0.5624
1108,0.5625
1108,0.5626
1108,0.5627
1108,0.5628
1108,0.5629
1108,0.563
1108,0.5631
1108,0.5632
1108,0.5633
1108,0.5634
1108,0.5635
1108,0.5636
1108,0.5637
1108,0.5638
1108,0.5639
1109,0.564
1109,0.5641
1109,0.5642
1109,0.5643
1109,0.5644
1109,0.5645
1109,0.5646
1109,0.5647
1109,0.5648
1109,0.5649
1109,0.565
1109,0.5651
1109,0.5652
1109,0.5653
1109,0.5654
1109,0.5655
1109,0.5656
1109,0.5657
1109,0.5658
1109,0.5659
1109,0.566
1109,0.5661
1109,0.5662
1109,0.5663
1109,0.5664
1109,0.5665
1109,0.5666
1109,0.5667
1109,0.5668
1109,0.5669
1109,0.567
1109,0.5671
1109,0.5672
1109,0.5673
1109,0.5674
1109,0.5675
1109,0.5676
1109,0.5677
1109,0.5678
1109,0.5679
1109,0.568
1109,0.5681
1109,0.5682
1109,0.5683
1109,0.5684
1109,0.5685
1109,0.5686
1109,0.5687
1109,0.5688
1109,0.5689
1109,0.569
1109,0.5691
1109,0.5692
1109,0.5693
1109,0.5694
1110,0.5695
1110,0.5696
1110,0.5697
1110,0.5698
1110,0.5699
1110,0.57
1110,0.5701
1110,0.5702
1110,0.5703
1110,0.5704
1110,0.5705
1110,0.5706
1110,0.5707
1110,0.5708
1110,0.5709
1110,0.571
1110,0.5711
1110,0.5712
1110,0.5713
1110,0.5714
1110,0.5715
1110,0.5716
1110,0.5717
1110,0.5718
1110,0.5719
1110,0.572
1110,0.5721
1110,0.5722
1110,0.5723
1110,0.5724
1110,0.5725
1110,0.5726
1110,0.5727
1110,0.5728
1110,0.5729
1110,0.573
1110,0.5731
1110,0.5732
1110,0.5733
1110,0.5734
1110,0.5735
1110,0.5736
1110,0.5737
1110,0.5738
1110,0.5739
1110,0.574
1110,0.5741
1110,0.5742
1110,0.5743
1110,0.5744
1110,0.5745
1110,0.5746
1110,0.5747
1110,0.5748
1110,0.5749
1110,0.575
1110,0.5751
1110,0.5752
1110,0.5753
1110,0.5754
1110,0.5755
1110,0.5756
1110,0.5757
1110,0.5758
1110,0.5759
1110,0.576
1110,0.5761
1110,0.5762
1110,0.5763
1110,0.5764
1110,0.5765
1110,0.5766
1110,0.5767
1110,0.5768
1111,0.5769
1111,0.577
1111,0.5771
1111,0.5772
1111,0.5773
1111,0.5774
1111,0.5775
1111,0.5776
1111,0.5777
1111,0.5778
1111,0.5779
1111,0.578
1111,0.5781
1111,0.5782
1111,0.5783
1111,0.5784
1111,0.5785
1111,0.5786
1111,0.5787
1111,0.5788
1111,0.5789
1111,0.579
1111,0.5791
1111,0.5792
1111,0.5793
1111,0.5794
1111,0.5795
1111,0.5796
1111,0.5797
1111,0.5798
1111,0.5799
1111,0.58
1111,0.5801
1111,0.5802
1111,0.5803
1111,0.5804
1111,0.5805
1111,0.5806
1111,0.5807
1111,0.5808
1111,0.5809
1111,0.581
1111,0.5811
1111,0.5812
1111,0.5813
1111,0.5814
1111,0.5815
1111,0.5816
1111,0.5817
1111,0.5818
1111,0.5819
1111,0.582
1111,0.5821
1111,0.5822
1111,0.5823
1111,0.5824
1111,0.5825
1111,0.5826
1111,0.5827
1111,0.5828
1111,0.5829
1111,0.583
1111,0.5831
1111,0.5832
1111,0.5833
1111,0.5834
1111,0.5835
1111,0.5836
1111,0.5837
1111,0.5838
1111,0.5839
1111,0.584
1111,0.5841
1111,0.5842
1111,0.5843
1111,0.5844
1111,0.5845
1111,0.5846
1111,0.5847
1111,0.5848
1112,0.5849
1112,0.585
1112,0.5851
1112,0.5852
1112,0.5853
1112,0.5854
1112,0.5855
1112,0.5856
1112,0.5857
1112,0.5858
1112,0.5859
1112,0.586
1112,0.5861
1112,0.5862
1112,0.5863
1112,0.5864
1112,0.5865
1112,0.5866
1112,0.5867
1112,0.5868
1112,0.5869
1112,0.587
1112,0.5871
1112,0.5872
1112,0.5873
1112,0.5874
1112,0.5875
1112,0.5876
1112,0.5877
1112,0.5878
1112,0.5879
1112,0.588
1112,0.5881
1112,0.5882
1112,0.5883
1112,0.5884
1112,0.5885
1112,0.5886
1112,0.5887
1112,0.5888
1112,0.5889
1112,0.589
1112,0.5891
1112,0.5892
1112,0.5893
1112,0.5894
1112,0.5895
1112,0.5896
1112,0.5897
1112,0.5898
1112,0.5899
1112,0.59
1112,0.5901
1112,0.5902
1112,0.5903
1112,0.5904
1112,0.5905
1112,0.5906
1112,0.5907
1112,0.5908
1113,0.5909
1113,0.591
1113,0.5911
1113,0.5912
1113,0.5913
1113,0.5914
1113,0.5915
1113,0.5916
1113,0.5917
1113,0.5918
1113,0.5919
1113,0.592
1113,0.5921
1113,0.5922
1113,0.5923
1113,0.5924
1113,0.5925
1113,0.5926
1113,0.5927
1113,0.5928
1113,0.5929
1113,0.593
1113,0.5931
1113,0.5932
1113,0.5933
1113,0.5934
1113,0.5935
1113,0.5936
1113,0.5937
1113,0.5938
1113,0.5939
1113,0.594
1113,0.5941
1113,0.5942
1113,0.5943
1113,0.5944
1113,0.5945
1113,0.5946
1113,0.5947
1113,0.5948
1113,0.5949
1113,0.595
1113,0.5951
1113,0.5952
1113,0.5953
1113,0.5954
1113,0.5955
1113,0.5956
1113,0.5957
1113,0.5958
1113,0.5959
1113,0.596
1113,0.5961
1113,0.5962
1113,0.5963
1113,0.5964
1113,0.5965
1113,0.5966
1113,0.5967
1114,0.5968
1114,0.5969
1114,0.597
1114,0.5971
1114,0.5972
1114,0.5973
1114,0.5974
1114,0.5975
1114,0.5976
1114,0.5977
1114,0.5978
1114,0.5979
1114,0.598
1114,0.5981
1114,0.5982
1114,0.5983
1114,0.5984
1114,0.5985
1114,0.5986
1114,0.5987
1114,0.5988
1114,0.5989
1114,0.599
1114,0.5991
1114,0.5992
1114,0.5993
1114,0.5994
1114,0.5995
1114,0.5996
1114,0.5997
1114,0.5998
1114,0.5999
1114,0.6
1114,0.6001
1114,0.6002
1114,0.6003
1114,0.6004
1114,0.6005
1114,0.6006
1114,0.6007
1114,0.6008
1114,0.6009
1114,0.601
1114,0.6011
1114,0.6012
1114,0.6013
1114,0.6014
1114,0.6015
1114,0.6016
1114,0.6017
1114,0.6018
1114,0.6019
1114,0.602
1114,0.6021
1114,0.6022
1114,0.6023
1114,0.6024
1114,0.6025
1114,0.6026
1114,0.6027
1114,0.6028
1114,0.6029
1114,0.603
1114,0.6031
1114,0.6032
1114,0.6033
1114,0.6034
1114,0.6035
1114,0.6036
1114,0.6037
1114,0.6038
1114,0.6039
1114,0.604
1114,0.6041
1114,0.6042
1114,0.6043
1115,0.6044
1115,0.6045
1115,0.6046
1115,0.6047
1115,0.6048
1115,0.6049
1115,0.605
1115,0.6051
1115,0.6052
1115,0.6053
1115,0.6054
1115,0.6055
1115,0.6056
1115,0.6057
1115,0.6058
1115,0.6059
1115,0.606
1115,0.6061
1115,0.6062
1115,0.6063
1115,0.6064
1115,0.6065
1115,0.6066
1115,0.6067
1115,0.6068
1115,0.6069
1115,0.607
1115,0.6071
1115,0.6072
1115,0.6073
1115,0.6074
1115,0.6075
1115,0.6076
1115,0.6077
1115,0.6078
1115,0.6079
1115,0.608
1115,0.6081
1115,0.6082
1115,0.6083
1115,0.6084
1115,0.6085
1115,0.6086
1115,0.6087
1115,0.6088
1115,0.6089
1115,0.609
1115,0.6091
1115,0.6092
1116,0.6093
1116,0.6094
1116,0.6095
1116,0.6096
1116,0.6097
1116,0.6098
1116,0.6099
1116,0.61
1116,0.6101
1116,0.6102
1116,0.6103
1116,0.6104
1116,0.6105
1116,0.6106
1116,0.6107
1116,0.6108
1116,0.6109
1116,0.611
1116,0.6111
1116,0.6112
1116,0.6113
1116,0.6114
1116,0.6115
1116,0.6116
1116,0.6117
1116,0.6118
1116,0.6119
1116,0.612
1116,0.6121
1116,0.6122
1116,0.6123
1116,0.6124
1116,0.6125
1116,0.6126
1116,0.6127
1116,0.6128
1116,0.6129
1116,0.613
1116,0.6131
1116,0.6132
1116,0.6133
1116,0.6134
1116,0.6135
1116,0.6136
1116,0.6137
1116,0.6138
1116,0.6139
1116,0.614
1116,0.6141
1116,0.6142
1116,0.6143
1116,0.6144
1116,0.6145
1116,0.6146
1116,0.6147
1116,0.6148
1116,0.6149
1116,0.615
1116,0.6151
1116,0.6152
1117,0.6153
1117,0.6154
1117,0.6155
1117,0.6156
1117,0.6157
1117,0.6158
1117,0.6159
1117,0.616
1117,0.6161
1117,0.6162
1117,0.6163
1117,0.6164
1117,0.6165
1117,0.6166
1117,0.6167
1117,0.6168
1117,0.6169
1117,0.617
1117,0.6171
1117,0.6172
1117,0.6173
1117,0.6174
1117,0.6175
1117,0.6176
1117,0.6177
1117,0.6178
1117,0.6179
1117,0.618
1117,0.6181
1117,0.6182
1117,0.6183
1117,0.6184
1117,0.6185
1117,0.6186
1117,0.6187
1117,0.6188
1117,0.6189
1117,0.619
1117,0.6191
1117,0.6192
1117,0.6193
1117,0.6194
1117,0.6195
1117,0.6196
1117,0.6197
1117,0.6198
1117,0.6199
1117,0.62
1117,0.6201
1117,0.6202
1117,0.6203
1117,0.6204
1117,0.6205
1117,0.6206
1117,0.6207
1117,0.6208
1117,0.6209
1117,0.621
1117,0.6211
1117,0.6212
1118,0.6213
1118,0.6214
1118,0.6215
1118,0.6216
1118,0.6217
1118,0.6218
1118,0.6219
1118,0.622
1118,0.6221
1118,0.6222
1118,0.6223
1118,0.6224
1118,0.6225
1118,0.6226
1118,0.6227
1118,0.6228
1118,0.6229
1118,0.623
1118,0.6231
1118,0.6232
1118,0.6233
1118,0.6234
1118,0.6235
1118,0.6236
1118,0.6237
1118,0.6238
1118,0.6239
1118,0.624
1118,0.6241
1118,0.6242
1118,0.6243
1118,0.6244
1118,0.6245
1118,0.6246
1118,0.6247
1118,0.6248
1118,0.6249
1118,0.625
1118,0.6251
1118,0.6252
1118,0.6253
1118,0.6254
1118,0.6255
1118,0.6256
1118,0.6257
1118,0.6258
1118,0.6259
1118,0.626
1118,0.6261
1118,0.6262
1118,0.6263
1118,0.6264
1118,0.6265
1118,0.6266
1118,0.6267
1118,0.6268
1118,0.6269
1118,0.627
1118,0.6271
1118,0.6272
1118,0.6273
1118,0.6274
1118,0.6275
1118,0.6276
1118,0.6277
1119,0.6278
1119,0.6279
1119,0.628
1119,0.6281
1119,0.6282
1119,0.6283
1119,0.6284
1119,0.6285
1119,0.6286
1119,0.6287
1119,0.6288
1119,0.6289
1119,0.629
1119,0.6291
1119,0.6292
1119,0.6293
1119,0.6294
1119,0.6295
1119,0.6296
1119,0.6297
1119,0.6298
1119,0.6299
1119,0.63
1119,0.6301
1119,0.6302
1119,0.6303
1119,0.6304
1119,0.6305
1119,0.6306
1119,0.6307
1119,0.6308
1119,0.6309
1119,0.631
1119,0.6311
1119,0.6312
1119,0.6313
1119,0.6314
1119,0.6315
1119,0.6316
1119,0.6317
1119,0.6318
1119,0.6319
1119,0.632
1119,0.6321
1119,0.6322
1119,0.6323
1119,0.6324
1119,0.6325
1119,0.6326
1119,0.6327
1119,0.6328
1119,0.6329
1119,0.633
1119,0.6331
1119,0.6332
1119,0.6333
1119,0.6334
1119,0.6335
1119,0.6336
1119,0.6337
1120,0.6338
1120,0.6339
1120,0.634
1120,0.6341
1120,0.6342
1120,0.6343
1120,0.6344
1120,0.6345
1120,0.6346
1120,0.6347
1120,0.6348
1120,0.6349
1120,0.635
1120,0.6351
1120,0.6352
1120,0.6353
1120,0.6354
1120,0.6355
1120,0.6356
1120,0.6357
1120,0.6358
1120,0.6359
1120,0.636
1120,0.6361
1120,0.6362
1120,0.6363
1120,0.6364
1120,0.6365
1120,0.6366
1120,0.6367
1120,0.6368
1120,0.6369
1120,0.637
1120,0.6371
1120,0.6372
1120,0.6373
1120,0.6374
1120,0.6375
1120,0.6376
1120,0.6377
1120,0.6378
1120,0.6379
1120,0.638
1120,0.6381
1120,0.6382
1120,0.6383
1120,0.6384
1120,0.6385
1120,0.6386
1120,0.6387
1120,0.6388
1120,0.6389
1120,0.639
1120,0.6391
1120,0.6392
1120,0.6393
1120,0.6394
1120,0.6395
1120,0.6396
1120,0.6397
1120,0.6398
1120,0.6399
1120,0.64
1120,0.6401
1120,0.6402
1120,0.6403
1120,0.6404
1120,0.6405
1120,0.6406
1120,0.6407
1120,0.6408
1120,0.6409
1120,0.641
1120,0.6411
1120,0.6412
1120,0.6413
1120,0.6414
1120,0.6415
1120,0.6416
1120,0.6417
1121,0.6418
1121,0.6419
1121,0.642
1121,0.6421
1121,0.6422
1121,0.6423
1121,0.6424
1121,0.6425
1121,0.6426
1121,0.6427
1121,0.6428
1121,0.6429
1121,0.643
1121,0.6431
1121,0.6432
1121,0.6433
1121,0.6434
1121,0.6435
1121,0.6436
1121,0.6437
1121,0.6438
1121,0.6439
1121,0.644
1121,0.6441
1121,0.6442
1121,0.6443
1121,0.6444
1121,0.6445
1121,0.6446
1121,0.6447
1121,0.6448
1121,0.6449
1121,0.645
1121,0.6451
1121,0.6452
1121,0.6453
1121,0.6454
1121,0.6455
1121,0.6456
1121,0.6457
1121,0.6458
1121,0.6459
1121,0.646
1121,0.6461
1121,0.6462
1121,0.6463
1121,0.6464
1121,0.6465
1121,0.6466
1121,0.6467
1121,0.6468
1121,0.6469
1121,0.647
1121,0.6471
1121,0.6472
1121,0.6473
1121,0.6474
1121,0.6475
1121,0.6476
1121,0.6477
1121,0.6478
1121,0.6479
1121,0.648
1121,0.6481
1121,0.6482
1121,0.6483
1121,0.6484
1121,0.6485
1121,0.6486
1121,0.6487
1121,0.6488
1121,0.6489
1121,0.649
1122,0.6491
1122,0.6492
1122,0.6493
1122,0.6494
1122,0.6495
1122,0.6496
1122,0.6497
1122,0.6498
1122,0.6499
1122,0.65
1122,0.6501
1122,0.6502
1122,0.6503
1122,0.6504
1122,0.6505
1122,0.6506
1122,0.6507
1122,0.6508
1122,0.6509
1122,0.651
1122,0.6511
1122,0.6512
1122,0.6513
1122,0.6514
1122,0.6515
1122,0.6516
1122,0.6517
1122,0.6518
1122,0.6519
1122,0.652
1122,0.6521
1122,0.6522
1122,0.6523
1122,0.6524
1122,0.6525
1122,0.6526
1122,0.6527
1122,0.6528
1122,0.6529
1122,0.653
1123,0.6531
1123,0.6532
1123,0.6533
1123,0.6534
1123,0.6535
1123,0.6536
1123,0.6537
1123,0.6538
1123,0.6539
1123,0.654
1123,0.6541
1123,0.6542
1123,0.6543
1123,0.6544
1123,0.6545
1123,0.6546
1123,0.6547
1123,0.6548
1123,0.6549
1123,0.655
1123,0.6551
1123,0.6552
1123,0.6553
1123,0.6554
1123,0.6555
1123,0.6556
1123,0.6557
1123,0.6558
1123,0.6559
1123,0.656
1123,0.6561
1123,0.6562
1123,0.6563
1123,0.6564
1123,0.6565
1123,0.6566
1123,0.6567
1123,0.6568
1123,0.6569
1123,0.657
1123,0.6571
1123,0.6572
1123,0.6573
1123,0.6574
1123,0.6575
1123,0.6576
1123,0.6577
1123,0.6578
1123,0.6579
1123,0.658
1124,0.6581
1124,0.6582
1124,0.6583
1124,0.6584
1124,0.6585
1124,0.6586
1124,0.6587
1124,0.6588
1124,0.6589
1124,0.659
1124,0.6591
1124,0.6592
1124,0.6593
1124,0.6594
1124,0.6595
1124,0.6596
1124,0.6597
1124,0.6598
1124,0.6599
1124,0.66
1124,0.6601
1124,0.6602
1124,0.6603
1124,0.6604
1124,0.6605
1124,0.6606
1124,0.6607
1124,0.6608
1124,0.6609
1124,0.661
1124,0.6611
1124,0.6612
1124,0.6613
1124,0.6614
1124,0.6615
1124,0.6616
1124,0.6617
1124,0.6618
1124,0.6619
1124,0.662
1124,0.6621
1124,0.6622
1124,0.6623
1124,0.6624
1124,0.6625
1124,0.6626
1124,0.6627
1124,0.6628
1124,0.6629
1124,0.663
1124,0.6631
1124,0.6632
1124,0.6633
1124,0.6634
1124,0.6635
1124,0.6636
1124,0.6637
1124,0.6638
1124,0.6639
1124,0.664
1124,0.6641
1124,0.6642
1124,0.6643
1124,0.6644
1124,0.6645
1124,0.6646
1124,0.6647
1124,0.6648
1125,0.6649
1125,0.665
1125,0.6651
1125,0.6652
1125,0.6653
1125,0.6654
1125,0.6655
1125,0.6656
1125,0.6657
1125,0.6658
1125,0.6659
1125,0.666
1125,0.6661
1125,0.6662
1125,0.6663
1125,0.6664
1125,0.6665
1125,0.6666
1125,0.6667
1125,0.6668
1125,0.6669
1125,0.667
1125,0.6671
1125,0.6672
1125,0.6673
1125,0.6674
1125,0.6675
1125,0.6676
1125,0.6677
1125,0.6678
1125,0.6679
1125,0.668
1125,0.6681
1125,0.6682
1125,0.6683
1125,0.6684
1125,0.6685
1125,0.6686
1125,0.6687
1125,0.6688
1125,0.6689
1125,0.669
1125,0.6691
1125,0.6692
1125,0.6693
1125,0.6694
1125,0.6695
1126,0.6696
1126,0.6697
1126,0.6698
1126,0.6699
1126,0.67
1126,0.6701
1126,0.6702
1126,0.6703
1126,0.6704
1126,0.6705
1126,0.6706
1126,0.6707
1126,0.6708
1126,0.6709
1126,0.671
1126,0.6711
1126,0.6712
1126,0.6713
1126,0.6714
1126,0.6715
1126,0.6716
1126,0.6717
1126,0.6718
1126,0.6719
1126,0.672
1126,0.6721
1126,0.6722
1126,0.6723
1126,0.6724
1126,0.6725
1126,0.6726
1126,0.6727
1126,0.6728
1126,0.6729
1126,0.673
1126,0.6731
1126,0.6732
1126,0.6733
1126,0.6734
1126,0.6735
1126,0.6736
1126,0.6737
1126,0.6738
1126,0.6739
1126,0.674
1126,0.6741
1126,0.6742
1126,0.6743
1126,0.6744
1126,0.6745
1126,0.6746
1126,0.6747
1126,0.6748
1126,0.6749
1126,0.675
1126,0.6751
1126,0.6752
1126,0.6753
1126,0.6754
1126,0.6755
1126,0.6756
1126,0.6757
1126,0.6758
1127,0.6759
1127,0.676
1127,0.6761
1127,0.6762
1127,0.6763
1127,0.6764
1127,0.6765
1127,0.6766
1127,0.6767
1127,0.6768
1127,0.6769
1127,0.677
1127,0.6771
1127,0.6772
1127,0.6773
1127,0.6774
1127,0.6775
1127,0.6776
1127,0.6777
1127,0.6778
1127,0.6779
1127,0.678
1127,0.6781
1127,0.6782
1127,0.6783
1127,0.6784
1127,0.6785
1127,0.6786
1127,0.6787
1127,0.6788
1127,0.6789
1127,0.679
1127,0.6791
1127,0.6792
1127,0.6793
1127,0.6794
1127,0.6795
1127,0.6796
1127,0.6797
1127,0.6798
1127,0.6799
1127,0.68
1127,0.6801
1127,0.6802
1127,0.6803
1127,0.6804
1127,0.6805
1127,0.6806
1127,0.6807
1127,0.6808
1127,0.6809
1127,0.681
1127,0.6811
1127,0.6812
1127,0.6813
1127,0.6814
1127,0.6815
1127,0.6816
1127,0.6817
1127,0.6818
1127,0.6819
1127,0.682
1127,0.6821
1127,0.6822
1127,0.6823
1127,0.6824
1127,0.6825
1127,0.6826
1127,0.6827
1127,0.6828
1127,0.6829
1127,0.683
1127,0.6831
1127,0.6832
1127,0.6833
1127,0.6834
1127,0.6835
1127,0.6836
1127,0.6837
1127,0.6838
1127,0.6839
1127,0.684
1127,0.6841
1127,0.6842
1127,0.6843
1128,0.6844
1128,0.6845
1128,0.6846
1128,0.6847
1128,0.6848
1128,0.6849
1128,0.685
1128,0.6851
1128,0.6852
1128,0.6853
1128,0.6854
1128,0.6855
1128,0.6856
1128,0.6857
1128,0.6858
1128,0.6859
1128,0.686
1128,0.6861
1128,0.6862
1128,0.6863
1128,0.6864
1128,0.6865
1128,0.6866
1128,0.6867
1128,0.6868
1128,0.6869
1128,0.687
1128,0.6871
1128,0.6872
1128,0.6873
1128,0.6874
1128,0.6875
1128,0.6876
1128,0.6877
1128,0.6878
1128,0.6879
1128,0.688
1128,0.6881
1128,0.6882
1128,0.6883
1128,0.6884
1128,0.6885
1128,0.6886
1128,0.6887
1128,0.6888
1128,0.6889
1128,0.689
1128,0.6891
1128,0.6892
1128,0.6893
1128,0.6894
1128,0.6895
1128,0.6896
1128,0.6897
1128,0.6898
1128,0.6899
1128,0.69
1128,0.6901
1128,0.6902
1129,0.6903
1129,0.6904
1129,0.6905
1129,0.6906
1129,0.6907
1129,0.6908
1129,0.6909
1129,0.691
1129,0.6911
1129,0.6912
1129,0.6913
1129,0.6914
1129,0.6915
1129,0.6916
1129,0.6917
1129,0.6918
1129,0.6919
1129,0.692
1129,0.6921
1129,0.6922
1129,0.6923
1129,0.6924
1129,0.6925
1129,0.6926
1129,0.6927
1129,0.6928
1129,0.6929
1129,0.693
1129,0.6931
1129,0.6932
1129,0.6933
1129,0.6934
1129,0.6935
1129,0.6936
1129,0.6937
1129,0.6938
1129,0.6939
1129,0.694
1129,0.6941
1129,0.6942
1129,0.6943
1129,0.6944
1129,0.6945
1129,0.6946
1129,0.6947
1129,0.6948
1129,0.6949
1129,0.695
1129,0.6951
1129,0.6952
1129,0.6953
1129,0.6954
1129,0.6955
1129,0.6956
1129,0.6957
1129,0.6958
1129,0.6959
1129,0.696
1129,0.6961
1129,0.6962
1129,0.6963
1129,0.6964
1130,0.6965
1130,0.6966
1130,0.6967
1130,0.6968
1130,0.6969
1130,0.697
1130,0.6971
1130,0.6972
1130,0.6973
1130,0.6974
1130,0.6975
1130,0.6976
1130,0.6977
1130,0.6978
1130,0.6979
1130,0.698
1130,0.6981
1130,0.6982
1130,0.6983
1130,0.6984
1130,0.6985
1130,0.6986
1130,0.6987
1130,0.6988
1130,0.6989
1130,0.699
1130,0.6991
1130,0.6992
1130,0.6993
1130,0.6994
1130,0.6995
1130,0.6996
1130,0.6997
1130,0.6998
1130,0.6999
1130,0.7
1130,0.7001
1130,0.7002
1130,0.7003
1130,0.7004
1130,0.7005
1130,0.7006
1130,0.7007
1130,0.7008
1130,0.7009
1130,0.701
1130,0.7011
1130,0.7012
1130,0.7013
1130,0.7014
1130,0.7015
1130,0.7016
1130,0.7017
1130,0.7018
1130,0.7019
1130,0.702
1130,0.7021
1130,0.7022
1130,0.7023
1131,0.7024
1131,0.7025
1131,0.7026
1131,0.7027
1131,0.7028
1131,0.7029
1131,0.703
1131,0.7031
1131,0.7032
1131,0.7033
1131,0.7034
1131,0.7035
1131,0.7036
1131,0.7037
1131,0.7038
1131,0.7039
1131,0.704
1131,0.7041
1131,0.7042
1131,0.7043
1131,0.7044
1131,0.7045
1131,0.7046
1131,0.7047
1131,0.7048
1131,0.7049
1131,0.705
1131,0.7051
1131,0.7052
1131,0.7053
1131,0.7054
1131,0.7055
1131,0.7056
1131,0.7057
1131,0.7058
1131,0.7059
1131,0.706
1131,0.7061
1131,0.7062
1131,0.7063
1131,0.7064
1131,0.7065
1131,0.7066
1131,0.7067
1131,0.7068
1131,0.7069
1131,0.707
1131,0.7071
1131,0.7072
1132,0.7073
1132,0.7074
1132,0.7075
1132,0.7076
1132,0.7077
1132,0.7078
1132,0.7079
1132,0.708
1132,0.7081
1132,0.7082
1132,0.7083
1132,0.7084
1132,0.7085
1132,0.7086
1132,0.7087
1132,0.7088
1132,0.7089
1132,0.709
1132,0.7091
1132,0.7092
1132,0.7093
1132,0.7094
1132,0.7095
1132,0.7096
1132,0.7097
1132,0.7098
1132,0.7099
1132,0.71
1132,0.7101
1132,0.7102
1132,0.7103
1132,0.7104
1132,0.7105
1132,0.7106
1132,0.7107
1132,0.7108
1132,0.7109
1132,0.711
1132,0.7111
1132,0.7112
1132,0.7113
1132,0.7114
1132,0.7115
1132,0.7116
1132,0.7117
1132,0.7118
1132,0.7119
1132,0.712
1132,0.7121
1132,0.7122
1132,0.7123
1132,0.7124
1132,0.7125
1132,0.7126
1133,0.7127
1133,0.7128
1133,0.7129
1133,0.713
